rep,crossover_log,crossover_gdp
709,9.87720990279263,19481.292065460148
710,10.727225217624188,45580.04169772036
711,9.73203452528289,16848.796776077055
712,9.196204610462289,9859.636792544692
713,9.564526618860677,14250.205674069559
714,9.322783447996397,11190.085566793015
715,9.79618438641778,17965.066234744536
716,9.106136609540846,9010.416802675893
717,10.26887366183906,28821.4062279757
718,10.533772775967035,37562.92388353999
719,9.714599212352763,16557.57884689723
720,9.769832360868179,17497.83365083878
721,9.101205563881205,8966.095391268185
722,9.842863348197005,18823.537270162804
723,8.985938407514784,7989.939026580814
724,9.392948302646966,12003.436978628899
725,9.7330006377012,16865.082473516573
726,10.08413876496153,23959.945197124853
727,9.815219628463025,18310.31110408966
728,9.037278940691124,8410.859442671432
729,10.272455646206355,28924.829173633454
730,9.856989436412917,19091.32717707367
731,9.57821471152946,14446.604908847641
732,9.688924937832537,16137.885734070422
733,8.981891438067647,7957.669328739019
734,9.848825977207833,18936.110321722714
735,9.785862209712496,17780.581426967463
736,8.960069526710829,7785.898771293831
737,9.081992607341597,8795.474504544294
738,9.653392659047103,15574.537669083915
739,10.275842336283654,29022.954672120497
740,19.480773151541086,288663772.4175206
741,9.649398166836578,15512.449387816701
742,10.554791578980844,38360.80748586462
743,10.151515182106607,25629.90677741334
744,9.65628643322738,15619.672137043415
745,9.966526400513029,21301.36428346032
746,9.843324768508035,18832.224836740384
747,10.197661099140904,26840.33571830345
748,9.24816544558398,10385.495472627304
749,9.272452352499071,10640.8149445883
750,11.769419105574245,129239.05469502935
751,8.876269762564785,7160.032238760852
752,8.340510716486559,4190.229214229235
753,10.222406384912915,27512.79325945186
754,10.832525397854,50641.435210397736
755,9.449128484556274,12697.094726150222
756,10.128205973551992,25039.402761505047
757,7.926401001035631,2769.4416294213925
758,8.981200360474723,7952.171861581009
759,9.356077649778912,11568.922068586506
760,10.381097806145792,32244.340103196406
761,9.512989919354572,13534.4006470096
762,9.689524647098828,16147.566676268718
763,8.615613075441642,5517.129994019003
764,9.691708089900347,16182.86248365584
765,10.75220947288919,46733.17013963464
766,9.250876093734224,10413.685085520034
767,8.706131322256326,6039.831071580252
768,9.756349511826235,17263.496318551755
769,10.296057056387312,29615.61563343081
770,9.808322015595719,18184.448242276347
